tau_delta,tau_h,fr_val,ttdef_val,skip_pct,feasible,seed
0.046184,0.3,0.0083,1.2475,75.39,False,50
0.046184,0.35,0.0083,1.2888,77.06,False,50
0.046184,0.4,0.0083,1.3139,78.12,False,50
0.046184,0.5,0.0083,1.3995,80.22,False,50
0.046184,0.7,0.0083,1.3995,84.89,False,50
0.015316,0.05,0.0,0.0382,31.73,True,51
0.015316,0.08,0.0,0.0382,33.47,True,51
0.015316,0.1,0.0,0.0382,34.6,True,51
0.015316,0.12,0.0,0.0382,35.12,True,51
0.015316,0.15,0.0,0.0382,35.75,True,51
0.015316,0.18,0.0,0.0382,36.43,True,51
0.015316,0.2,0.0,0.0382,36.82,True,51
0.015316,0.25,0.0,0.0382,37.48,True,51
0.015316,0.3,0.0,0.0382,37.94,True,51
0.015316,0.35,0.0,0.0382,38.39,True,51
0.015316,0.4,0.0,0.0399,39.27,True,51
0.015316,0.5,0.0,0.0399,40.57,True,51
0.015316,0.7,0.0,0.0399,42.14,True,51
0.016066,0.05,0.0,0.0382,32.79,True,51
0.016066,0.08,0.0,0.0382,34.62,True,51
0.016066,0.1,0.0,0.0382,35.81,True,51
0.016066,0.12,0.0,0.0382,36.38,True,51
0.016066,0.15,0.0,0.0382,37.06,True,51
0.016066,0.18,0.0,0.0382,37.79,True,51
0.016066,0.2,0.0,0.0382,38.2,True,51
0.016066,0.25,0.0,0.0382,38.92,True,51
0.016066,0.3,0.0,0.0382,39.42,True,51
0.016066,0.35,0.0,0.0382,40.0,True,51
0.016066,0.4,0.0,0.0399,40.84,True,51
0.016066,0.5,0.0,0.0399,42.31,True,51
0.016066,0.7,0.0,0.0399,43.98,True,51
0.016863,0.05,0.0,0.0382,33.89,True,51
0.016863,0.08,0.0,0.0382,35.83,True,51
0.016863,0.1,0.0,0.0382,37.05,True,51
0.016863,0.12,0.0,0.0382,37.65,True,51
0.016863,0.15,0.0,0.0382,38.33,True,51
0.016863,0.18,0.0,0.0382,39.1,True,51
0.016863,0.2,0.0,0.0382,39.53,True,51
0.016863,0.25,0.0,0.0382,40.26,True,51
0.016863,0.3,0.0,0.0382,40.8,True,51
0.016863,0.35,0.0,0.0382,41.44,True,51
0.016863,0.4,0.0,0.0399,42.29,True,51
0.016863,0.5,0.0,0.0399,43.86,True,51
0.016863,0.7,0.0,0.0399,45.59,True,51
0.017555,0.05,0.0,0.0382,35.06,True,51
0.017555,0.08,0.0,0.0382,37.07,True,51
0.017555,0.1,0.0,0.0382,38.38,True,51
0.017555,0.12,0.0,0.0382,38.98,True,51
0.017555,0.15,0.0,0.0382,39.7,True,51
0.017555,0.18,0.0,0.0382,40.48,True,51
0.017555,0.2,0.0,0.0382,40.94,True,51
0.017555,0.25,0.0,0.0382,41.71,True,51
0.017555,0.3,0.0,0.0382,42.26,True,51
0.017555,0.35,0.0,0.0391,42.96,True,51
0.017555,0.4,0.0,0.0408,43.86,True,51
0.017555,0.5,0.0,0.0408,45.53,True,51
0.017555,0.7,0.0,0.0408,47.38,True,51
0.018251,0.05,0.0,0.0469,36.26,False,51
0.018251,0.08,0.0,0.0469,38.36,False,51
0.018251,0.1,0.0,0.0469,39.86,False,51
0.018251,0.12,0.0,0.0469,40.44,False,51
0.018251,0.15,0.0,0.0469,41.19,False,51
0.018251,0.18,0.0,0.0469,42.0,False,51
0.018251,0.2,0.0,0.0469,42.47,False,51
0.018251,0.25,0.0,0.0477,43.27,False,51
0.018251,0.3,0.0,0.0477,43.86,False,51
0.018251,0.35,0.0,0.0486,44.57,False,51
0.018251,0.4,0.0,0.0503,45.51,False,51
0.018251,0.5,0.0,0.0503,47.26,False,51
0.018251,0.7,0.0,0.0503,49.12,False,51
0.018984,0.05,0.0,0.0495,37.53,False,51
0.018984,0.08,0.0,0.0495,39.67,False,51
0.018984,0.1,0.0,0.0495,41.25,False,51
0.018984,0.12,0.0,0.0495,41.84,False,51
0.018984,0.15,0.0,0.0495,42.58,False,51
0.018984,0.18,0.0,0.0495,43.42,False,51
0.018984,0.2,0.0,0.0495,43.94,False,51
0.018984,0.25,0.0,0.0503,44.78,False,51
0.018984,0.3,0.0,0.0503,45.41,False,51
0.018984,0.35,0.0,0.0512,46.19,False,51
0.018984,0.4,0.0,0.053,47.16,False,51
0.018984,0.5,0.0,0.053,48.97,False,51
0.018984,0.7,0.0,0.053,50.89,False,51
0.019792,0.05,0.0,0.0495,38.76,False,51
0.019792,0.08,0.0,0.0495,41.0,False,51
0.019792,0.1,0.0,0.0495,42.63,False,51
0.019792,0.12,0.0,0.0495,43.24,False,51
0.019792,0.15,0.0,0.0495,44.02,False,51
0.019792,0.18,0.0,0.0495,44.87,False,51
0.019792,0.2,0.0,0.0495,45.43,False,51
0.019792,0.25,0.0,0.0503,46.32,False,51
0.019792,0.3,0.0,0.0503,47.01,False,51
0.019792,0.35,0.0,0.0512,47.8,False,51
0.019792,0.4,0.0,0.053,48.81,False,51
0.019792,0.5,0.0,0.053,50.76,False,51
0.019792,0.7,0.0,0.053,52.8,False,51
0.020639,0.05,0.0,0.0495,40.01,False,51
0.020639,0.08,0.0,0.0495,42.35,False,51
0.020639,0.1,0.0,0.0495,44.02,False,51
0.020639,0.12,0.0,0.0495,44.66,False,51
0.020639,0.15,0.0,0.0495,45.51,False,51
0.020639,0.18,0.0,0.0495,46.34,False,51
0.020639,0.2,0.0,0.0556,46.97,False,51
0.020639,0.25,0.0,0.0564,47.89,False,51
0.020639,0.3,0.0,0.0564,48.64,False,51
0.020639,0.35,0.0,0.0573,49.45,False,51
0.020639,0.4,0.0,0.059,50.55,False,51
0.020639,0.5,0.0,0.059,52.52,False,51
0.020639,0.7,0.0,0.059,54.64,False,51
0.021476,0.05,0.0,0.0495,41.31,False,51
0.021476,0.08,0.0,0.0495,43.8,False,51
0.021476,0.1,0.0,0.0495,45.53,False,51
0.021476,0.12,0.0,0.0495,46.19,False,51
0.021476,0.15,0.0,0.0495,47.02,False,51
0.021476,0.18,0.0,0.0495,47.86,False,51
0.021476,0.2,0.0,0.0564,48.51,False,51
0.021476,0.25,0.0,0.0573,49.45,False,51
0.021476,0.3,0.0,0.0573,50.31,False,51
0.021476,0.35,0.0,0.0582,51.08,False,51
0.021476,0.4,0.0,0.0625,52.21,False,51
0.021476,0.5,0.0,0.0625,54.27,False,51
0.021476,0.7,0.0,0.0625,56.5,False,51
0.022351,0.05,0.0,0.0495,42.57,False,51
0.022351,0.08,0.0,0.0495,45.29,False,51
0.022351,0.1,0.0,0.0495,47.07,False,51
0.022351,0.12,0.0,0.0495,47.76,False,51
0.022351,0.15,0.0,0.0495,48.62,False,51
0.022351,0.18,0.0,0.0495,49.56,False,51
0.022351,0.2,0.0,0.0564,50.17,False,51
0.022351,0.25,0.0,0.0573,51.14,False,51
0.022351,0.3,0.0,0.0573,52.06,False,51
0.022351,0.35,0.0,0.0582,52.84,False,51
0.022351,0.4,0.0,0.0625,53.94,False,51
0.022351,0.5,0.0,0.0651,56.07,False,51
0.022351,0.7,0.0,0.0651,58.37,False,51
0.023338,0.05,0.0,0.0495,43.93,False,51
0.023338,0.08,0.0,0.0495,46.73,False,51
0.023338,0.1,0.0,0.0495,48.63,False,51
0.023338,0.12,0.0,0.0495,49.33,False,51
0.023338,0.15,0.0,0.0495,50.21,False,51
0.023338,0.18,0.0,0.0495,51.17,False,51
0.023338,0.2,0.0,0.0564,51.76,False,51
0.023338,0.25,0.0,0.0573,52.78,False,51
0.023338,0.3,0.0,0.0573,53.72,False,51
0.023338,0.35,0.0,0.0582,54.57,False,51
0.023338,0.4,0.0,0.0625,55.87,False,51
0.023338,0.5,0.0,0.0651,57.82,False,51
0.023338,0.7,0.0,0.0651,60.2,False,51
0.024189,0.05,0.0,0.0556,45.12,False,51
0.024189,0.08,0.0,0.0564,48.14,False,51
0.024189,0.1,0.0,0.0564,50.13,False,51
0.024189,0.12,0.0,0.0564,50.84,False,51
0.024189,0.15,0.0,0.0608,51.74,False,51
0.024189,0.18,0.0,0.0608,52.72,False,51
0.024189,0.2,0.0,0.0677,53.32,False,51
0.024189,0.25,0.0,0.0686,54.35,False,51
0.024189,0.3,0.0,0.0686,55.31,False,51
0.024189,0.35,0.0,0.0694,56.18,False,51
0.024189,0.4,0.0,0.0738,57.52,False,51
0.024189,0.5,0.0,0.0764,59.42,False,51
0.024189,0.7,0.0,0.0764,62.07,False,51
0.025208,0.05,0.0,0.0556,46.43,False,51
0.025208,0.08,0.0,0.0564,49.66,False,51
0.025208,0.1,0.0,0.0564,51.6,False,51
0.025208,0.12,0.0,0.0564,52.32,False,51
0.025208,0.15,0.0,0.0608,53.34,False,51
0.025208,0.18,0.0,0.0608,54.33,False,51
0.025208,0.2,0.0,0.0686,54.99,False,51
0.025208,0.25,0.0,0.0694,56.3,False,51
0.025208,0.3,0.0,0.0686,57.28,False,51
0.025208,0.35,0.0,0.0712,58.34,False,51
0.025208,0.4,0.0,0.0755,59.74,False,51
0.025208,0.5,0.0,0.0781,61.38,False,51
0.025208,0.7,0.0,0.0781,64.14,False,51
0.026315,0.05,0.0,0.0564,47.69,False,51
0.026315,0.08,0.0,0.0582,51.06,False,51
0.026315,0.1,0.0,0.0582,53.12,False,51
0.026315,0.12,0.0,0.0582,53.87,False,51
0.026315,0.15,0.0,0.0625,54.93,False,51
0.026315,0.18,0.0,0.0651,56.1,False,51
0.026315,0.2,0.0,0.0729,56.85,False,51
0.026315,0.25,0.0,0.0738,58.17,False,51
0.026315,0.3,0.0,0.0729,59.25,False,51
0.026315,0.35,0.0,0.0755,60.32,False,51
0.026315,0.4,0.0,0.0851,61.79,False,51
0.026315,0.5,0.0,0.0851,63.45,False,51
0.026315,0.7,0.0,0.0851,66.15,False,51
0.027514,0.05,0.0,0.0564,48.86,False,51
0.027514,0.08,0.0,0.0582,52.34,False,51
0.027514,0.1,0.0,0.0582,54.44,False,51
0.027514,0.12,0.0,0.0582,55.21,False,51
0.027514,0.15,0.0,0.066,56.49,False,51
0.027514,0.18,0.0,0.0694,57.71,False,51
0.027514,0.2,0.0,0.0773,58.45,False,51
0.027514,0.25,0.0,0.0781,59.8,False,51
0.027514,0.3,0.0,0.0773,60.88,False,51
0.027514,0.35,0.0,0.0799,61.97,False,51
0.027514,0.4,0.0,0.0894,63.59,False,51
0.027514,0.5,0.0,0.092,65.42,False,51
0.027514,0.7,0.0,0.092,68.24,False,51
0.028819,0.05,0.0,0.0564,50.17,False,51
0.028819,0.08,0.0,0.0582,53.88,False,51
0.028819,0.1,0.0,0.0582,56.05,False,51
0.028819,0.12,0.0,0.0582,56.81,False,51
0.028819,0.15,0.0,0.066,58.11,False,51
0.028819,0.18,0.0,0.0703,59.25,False,51
0.028819,0.2,0.0,0.0781,60.06,False,51
0.028819,0.25,0.0,0.079,61.6,False,51
0.028819,0.3,0.0,0.0781,62.73,False,51
0.028819,0.35,0.0,0.0825,63.9,False,51
0.028819,0.4,0.0,0.0998,65.76,False,51
0.028819,0.5,0.0,0.1024,67.61,False,51
0.028819,0.7,0.0,0.1024,70.34,False,51
0.030253,0.05,0.0,0.0634,51.56,False,51
0.030253,0.08,0.0,0.0651,55.48,False,51
0.030253,0.1,0.0,0.0651,57.67,False,51
0.030253,0.12,0.0,0.0651,58.43,False,51
0.030253,0.15,0.0,0.0773,59.73,False,51
0.030253,0.18,0.0,0.0816,60.92,False,51
0.030253,0.2,0.0,0.0894,61.8,False,51
0.030253,0.25,0.0,0.092,63.43,False,51
0.030253,0.3,0.0,0.0911,64.67,False,51
0.030253,0.35,0.0,0.0964,65.89,False,51
0.030253,0.4,0.0,0.1172,67.73,False,51
0.030253,0.5,0.0,0.1198,69.74,False,51
0.030253,0.7,0.0,0.1198,72.47,False,51
0.031776,0.05,0.0,0.0634,52.9,False,51
0.031776,0.08,0.0,0.0668,57.37,False,51
0.031776,0.1,0.0,0.0668,59.74,False,51
0.031776,0.12,0.0,0.0668,60.47,False,51
0.031776,0.15,0.0,0.079,61.59,False,51
0.031776,0.18,0.0,0.0833,62.84,False,51
0.031776,0.2,0.0,0.0929,63.8,False,51
0.031776,0.25,0.0,0.0955,65.53,False,51
0.031776,0.3,0.0,0.0929,66.99,False,51
0.031776,0.35,0.0,0.1024,68.0,False,51
0.031776,0.4,0.0,0.1328,70.09,False,51
0.031776,0.5,0.0,0.1354,72.1,False,51
0.031776,0.7,0.0,0.1354,74.65,False,51
0.033654,0.05,0.0,0.066,54.33,False,51
0.033654,0.08,0.0,0.0694,58.97,False,51
0.033654,0.1,0.0,0.0764,61.44,False,51
0.033654,0.12,0.0,0.0764,62.35,False,51
0.033654,0.15,0.0,0.0885,63.72,False,51
0.033654,0.18,0.0,0.0929,65.03,False,51
0.033654,0.2,0.0,0.1024,65.98,False,51
0.033654,0.25,0.0,0.105,67.78,False,51
0.033654,0.3,0.0,0.1024,69.29,False,51
0.033654,0.35,0.0,0.112,70.33,False,51
0.033654,0.4,0.0,0.1458,72.7,False,51
0.033654,0.5,0.0,0.1484,74.6,False,51
0.033654,0.7,0.0,0.1484,77.17,False,51
0.035848,0.05,0.0,0.0807,55.77,False,51
0.035848,0.08,0.0,0.0842,60.84,False,51
0.035848,0.1,0.0,0.0911,63.26,False,51
0.035848,0.12,0.0,0.0911,64.23,False,51
0.035848,0.15,0.0,0.1033,65.6,False,51
0.035848,0.18,0.0,0.1076,67.21,False,51
0.035848,0.2,0.0,0.1267,68.22,False,51
0.035848,0.25,0.0,0.1293,70.15,False,51
0.035848,0.3,0.0,0.1241,71.95,False,51
0.035848,0.35,0.0,0.1337,72.95,False,51
0.035848,0.4,0.0,0.1736,75.61,False,51
0.035848,0.5,0.0,0.1832,77.48,False,51
0.035848,0.7,0.0,0.1832,79.89,False,51
0.038365,0.05,0.0,0.0981,57.42,False,51
0.038365,0.08,0.0,0.1207,62.98,False,51
0.038365,0.1,0.0,0.1372,65.18,False,51
0.038365,0.12,0.0,0.1372,66.17,False,51
0.038365,0.15,0.0,0.151,67.65,False,51
0.038365,0.18,0.0,0.1615,69.4,False,51
0.038365,0.2,0.0,0.1875,70.39,False,51
0.038365,0.25,0.0,0.191,72.26,False,51
0.038365,0.3,0.0,0.1858,74.13,False,51
0.038365,0.35,0.0,0.204,75.15,False,51
0.038365,0.4,0.0,0.2387,78.1,False,51
0.038365,0.5,0.0,0.2483,79.72,False,51
0.038365,0.7,0.0,0.2431,82.21,False,51
0.041585,0.05,0.0,0.1432,59.65,False,51
0.041585,0.08,0.0,0.1736,65.62,False,51
0.041585,0.1,0.0,0.1736,67.8,False,51
0.041585,0.12,0.0,0.1736,68.69,False,51
0.041585,0.15,0.0,0.178,70.05,False,51
0.041585,0.18,0.0,0.1788,71.76,False,51
0.041585,0.2,0.0,0.2049,72.96,False,51
0.041585,0.25,0.0,0.2031,74.99,False,51
0.041585,0.3,0.0,0.1979,77.16,False,51
0.041585,0.35,0.0,0.217,78.2,False,51
0.041585,0.4,0.0,0.2569,81.09,False,51
0.041585,0.5,0.0,0.2682,82.73,False,51
0.041585,0.7,0.0,0.263,85.18,False,51
0.04568,0.05,0.0,0.2352,62.13,False,51
0.04568,0.08,0.0,0.2839,68.91,False,51
0.04568,0.1,0.0,0.2839,71.33,False,51
0.04568,0.12,0.0,0.2543,72.24,False,51
0.04568,0.15,0.0,0.276,73.7,False,51
0.04568,0.18,0.0,0.2769,75.36,False,51
0.04568,0.2,0.0,0.303,76.48,False,51
0.04568,0.25,0.0,0.3108,78.79,False,51
0.04568,0.3,0.0,0.3073,81.18,False,51
0.04568,0.35,0.0,0.3273,82.17,False,51
0.04568,0.4,0.0,0.3819,84.58,False,51
0.04568,0.5,0.0,0.3819,86.2,False,51
0.04568,0.7,0.0,0.3819,88.21,False,51
0.015233,0.05,0.0,0.0208,31.91,False,52
0.015233,0.08,0.0,0.0234,32.18,False,52
0.015233,0.1,0.0,0.0234,32.24,False,52
0.015233,0.12,0.0,0.0243,33.81,False,52
0.015233,0.15,0.0,0.0243,34.13,False,52
0.015233,0.18,0.0,0.0243,34.5,False,52
0.015233,0.2,0.0,0.0252,35.65,False,52
0.015233,0.25,0.0,0.0252,36.89,False,52
0.015233,0.3,0.0,0.0269,38.52,False,52
0.015233,0.35,0.0,0.0286,39.72,False,52
0.015233,0.4,0.0,0.0347,40.44,False,52
0.015233,0.5,0.0,0.0356,41.93,False,52
0.015233,0.7,0.0,0.0356,46.15,False,52
0.015904,0.05,0.0,0.0208,33.19,False,52
0.015904,0.08,0.0,0.0234,33.46,False,52
0.015904,0.1,0.0,0.0234,33.53,False,52
0.015904,0.12,0.0,0.026,35.19,False,52
0.015904,0.15,0.0,0.0295,35.58,False,52
0.015904,0.18,0.0,0.0295,35.97,False,52
0.015904,0.2,0.0,0.0295,37.21,False,52
0.015904,0.25,0.0,0.0295,38.49,False,52
0.015904,0.3,0.0,0.0312,40.18,False,52
0.015904,0.35,0.0,0.033,41.45,False,52
0.015904,0.4,0.0,0.0356,42.18,False,52
0.015904,0.5,0.0,0.0365,43.72,False,52
0.015904,0.7,0.0,0.0365,48.01,False,52
0.016648,0.05,0.0,0.0208,34.44,False,52
0.016648,0.08,0.0,0.0234,34.7,False,52
0.016648,0.1,0.0,0.0234,34.77,False,52
0.016648,0.12,0.0,0.026,36.5,False,52
0.016648,0.15,0.0,0.0295,36.91,False,52
0.016648,0.18,0.0,0.0295,37.34,False,52
0.016648,0.2,0.0,0.0295,38.67,False,52
0.016648,0.25,0.0,0.0295,39.98,False,52
0.016648,0.3,0.0,0.0312,41.68,False,52
0.016648,0.35,0.0,0.033,43.04,False,52
0.016648,0.4,0.0,0.0356,43.8,False,52
0.016648,0.5,0.0,0.0365,45.39,False,52
0.016648,0.7,0.0,0.0365,49.84,False,52
0.017349,0.05,0.0,0.0208,35.59,False,52
0.017349,0.08,0.0,0.0243,35.86,False,52
0.017349,0.1,0.0,0.0243,35.93,False,52
0.017349,0.12,0.0,0.0269,37.79,False,52
0.017349,0.15,0.0,0.0304,38.23,False,52
0.017349,0.18,0.0,0.0304,38.71,False,52
0.017349,0.2,0.0,0.0304,40.07,False,52
0.017349,0.25,0.0,0.0304,41.46,False,52
0.017349,0.3,0.0,0.0321,43.23,False,52
0.017349,0.35,0.0,0.0339,44.74,False,52
0.017349,0.4,0.0,0.0365,45.52,False,52
0.017349,0.5,0.0,0.0373,47.12,False,52
0.017349,0.7,0.0,0.0373,51.66,False,52
0.018084,0.05,0.0,0.0208,36.71,False,52
0.018084,0.08,0.0,0.0243,37.01,False,52
0.018084,0.1,0.0,0.0243,37.09,False,52
0.018084,0.12,0.0,0.0269,39.04,False,52
0.018084,0.15,0.0,0.0304,39.49,False,52
0.018084,0.18,0.0,0.0304,39.98,False,52
0.018084,0.2,0.0,0.0304,41.43,False,52
0.018084,0.25,0.0,0.0304,42.84,False,52
0.018084,0.3,0.0,0.0321,44.66,False,52
0.018084,0.35,0.0,0.0339,46.22,False,52
0.018084,0.4,0.0,0.0365,47.07,False,52
0.018084,0.5,0.0,0.0382,48.76,False,52
0.018084,0.7,0.0,0.0382,53.45,False,52
0.01889,0.05,0.0,0.0208,37.86,False,52
0.01889,0.08,0.0,0.0243,38.17,False,52
0.01889,0.1,0.0,0.0243,38.25,False,52
0.01889,0.12,0.0,0.0269,40.29,False,52
0.01889,0.15,0.0,0.0304,40.77,False,52
0.01889,0.18,0.0,0.0304,41.3,False,52
0.01889,0.2,0.0,0.0304,42.87,False,52
0.01889,0.25,0.0,0.0304,44.31,False,52
0.01889,0.3,0.0,0.0321,46.33,False,52
0.01889,0.35,0.0,0.0347,47.82,False,52
0.01889,0.4,0.0,0.0373,48.71,False,52
0.01889,0.5,0.0,0.0391,50.44,False,52
0.01889,0.7,0.0,0.0391,55.3,False,52
0.019657,0.05,0.0,0.0208,38.91,False,52
0.019657,0.08,0.0,0.0243,39.23,False,52
0.019657,0.1,0.0,0.0243,39.32,False,52
0.019657,0.12,0.0,0.0269,41.44,False,52
0.019657,0.15,0.0,0.0304,41.98,False,52
0.019657,0.18,0.0,0.0304,42.55,False,52
0.019657,0.2,0.0,0.0304,44.2,False,52
0.019657,0.25,0.0,0.0304,45.71,False,52
0.019657,0.3,0.0,0.0339,47.81,False,52
0.019657,0.35,0.0,0.0365,49.4,False,52
0.019657,0.4,0.0,0.0408,50.29,False,52
0.019657,0.5,0.0,0.0425,52.22,False,52
0.019657,0.7,0.0,0.0425,57.2,False,52
0.020431,0.05,0.0,0.0208,40.1,False,52
0.020431,0.08,0.0,0.0243,40.48,False,52
0.020431,0.1,0.0,0.0243,40.58,False,52
0.020431,0.12,0.0,0.0295,42.82,False,52
0.020431,0.15,0.0,0.0339,43.38,False,52
0.020431,0.18,0.0,0.0339,44.0,False,52
0.020431,0.2,0.0,0.0339,45.75,False,52
0.020431,0.25,0.0,0.0339,47.26,False,52
0.020431,0.3,0.0,0.0373,49.45,False,52
0.020431,0.35,0.0,0.0399,51.08,False,52
0.020431,0.4,0.0,0.0503,52.03,False,52
0.020431,0.5,0.0,0.0521,53.97,False,52
0.020431,0.7,0.0,0.0521,59.14,False,52
0.021236,0.05,0.0,0.0226,41.3,False,52
0.021236,0.08,0.0,0.026,41.69,False,52
0.021236,0.1,0.0,0.026,41.81,False,52
0.021236,0.12,0.0,0.0312,44.18,False,52
0.021236,0.15,0.0,0.0356,44.75,False,52
0.021236,0.18,0.0,0.0365,45.48,False,52
0.021236,0.2,0.0,0.0365,47.31,False,52
0.021236,0.25,0.0,0.0365,48.85,False,52
0.021236,0.3,0.0,0.0399,51.08,False,52
0.021236,0.35,0.0,0.0417,52.68,False,52
0.021236,0.4,0.0,0.053,53.74,False,52
0.021236,0.5,0.0,0.0547,55.7,False,52
0.021236,0.7,0.0,0.0547,61.04,False,52
0.022171,0.05,0.0,0.0226,42.5,False,52
0.022171,0.08,0.0,0.026,42.9,False,52
0.022171,0.1,0.0,0.026,43.02,False,52
0.022171,0.12,0.0,0.0312,45.47,False,52
0.022171,0.15,0.0,0.0356,46.05,False,52
0.022171,0.18,0.0,0.0365,46.79,False,52
0.022171,0.2,0.0,0.0365,48.73,False,52
0.022171,0.25,0.0,0.0365,50.29,False,52
0.022171,0.3,0.0,0.046,52.76,False,52
0.022171,0.35,0.0,0.0477,54.3,False,52
0.022171,0.4,0.0,0.0608,55.48,False,52
0.022171,0.5,0.0,0.0625,57.51,False,52
0.022171,0.7,0.0,0.0625,62.99,False,52
0.023188,0.05,0.0,0.0226,43.66,False,52
0.023188,0.08,0.0,0.026,44.13,False,52
0.023188,0.1,0.0,0.026,44.26,False,52
0.023188,0.12,0.0,0.0365,46.77,False,52
0.023188,0.15,0.0,0.0425,47.4,False,52
0.023188,0.18,0.0,0.0434,48.14,False,52
0.023188,0.2,0.0,0.046,50.16,False,52
0.023188,0.25,0.0,0.0486,51.8,False,52
0.023188,0.3,0.0,0.0582,54.42,False,52
0.023188,0.35,0.0,0.059,56.08,False,52
0.023188,0.4,0.0,0.0729,57.26,False,52
0.023188,0.5,0.0,0.0747,59.33,False,52
0.023188,0.7,0.0,0.0747,65.07,False,52
0.024223,0.05,0.0,0.0226,44.82,False,52
0.024223,0.08,0.0,0.026,45.31,False,52
0.024223,0.1,0.0,0.026,45.44,False,52
0.024223,0.12,0.0,0.0399,48.09,False,52
0.024223,0.15,0.0,0.0425,48.72,False,52
0.024223,0.18,0.0,0.0434,49.47,False,52
0.024223,0.2,0.0,0.046,51.56,False,52
0.024223,0.25,0.0,0.0486,53.33,False,52
0.024223,0.3,0.0,0.0582,55.98,False,52
0.024223,0.35,0.0,0.059,57.74,False,52
0.024223,0.4,0.0,0.0738,58.97,False,52
0.024223,0.5,0.0,0.0781,61.2,False,52
0.024223,0.7,0.0,0.0747,67.1,False,52
0.025267,0.05,0.0,0.0226,46.11,False,52
0.025267,0.08,0.0,0.026,46.6,False,52
0.025267,0.1,0.0,0.026,46.74,False,52
0.025267,0.12,0.0,0.0417,49.47,False,52
0.025267,0.15,0.0,0.046,50.1,False,52
0.025267,0.18,0.0,0.0503,50.91,False,52
0.025267,0.2,0.0,0.053,53.07,False,52
0.025267,0.25,0.0,0.0556,54.95,False,52
0.025267,0.3,0.0,0.0651,57.78,False,52
0.025267,0.35,0.0,0.066,59.58,False,52
0.025267,0.4,0.0,0.0816,60.77,False,52
0.025267,0.5,0.0,0.0859,63.03,False,52
0.025267,0.7,0.0,0.0825,69.14,False,52
0.02639,0.05,0.0,0.0243,47.28,False,52
0.02639,0.08,0.0,0.0278,47.78,False,52
0.02639,0.1,0.0,0.0278,47.92,False,52
0.02639,0.12,0.0,0.0477,50.85,False,52
0.02639,0.15,0.0,0.0521,51.44,False,52
0.02639,0.18,0.0,0.0564,52.3,False,52
0.02639,0.2,0.0,0.059,54.53,False,52
0.02639,0.25,0.0,0.0616,56.48,False,52
0.02639,0.3,0.0,0.0712,59.54,False,52
0.02639,0.35,0.0,0.0738,61.32,False,52
0.02639,0.4,0.0,0.0894,62.61,False,52
0.02639,0.5,0.0,0.0938,65.06,False,52
0.02639,0.7,0.0,0.0894,71.18,False,52
0.027673,0.05,0.0,0.0252,48.47,False,52
0.027673,0.08,0.0,0.0286,48.98,False,52
0.027673,0.1,0.0,0.0286,49.12,False,52
0.027673,0.12,0.0,0.0503,52.22,False,52
0.027673,0.15,0.0,0.0547,52.77,False,52
0.027673,0.18,0.0,0.059,53.65,False,52
0.027673,0.2,0.0,0.0616,56.02,False,52
0.027673,0.25,0.0,0.0642,57.95,False,52
0.027673,0.3,0.0,0.0738,61.14,False,52
0.027673,0.35,0.0,0.0773,63.15,False,52
0.027673,0.4,0.0,0.0964,64.4,False,52
0.027673,0.5,0.0,0.1016,66.81,False,52
0.027673,0.7,0.0,0.0972,73.13,False,52
0.028914,0.05,0.0,0.0252,49.71,False,52
0.028914,0.08,0.0,0.0286,50.23,False,52
0.028914,0.1,0.0,0.0286,50.37,False,52
0.028914,0.12,0.0,0.0556,53.57,False,52
0.028914,0.15,0.0,0.0634,54.15,False,52
0.028914,0.18,0.0,0.0668,54.99,False,52
0.028914,0.2,0.0,0.0694,57.63,False,52
0.028914,0.25,0.0,0.0738,59.7,False,52
0.028914,0.3,0.0,0.0833,62.99,False,52
0.028914,0.35,0.0,0.0868,65.26,False,52
0.028914,0.4,0.0,0.1068,66.46,False,52
0.028914,0.5,0.0,0.112,68.79,False,52
0.028914,0.7,0.0,0.1076,75.26,False,52
0.03033,0.05,0.0,0.0252,50.94,False,52
0.03033,0.08,0.0,0.0286,51.47,False,52
0.03033,0.1,0.0,0.0286,51.61,False,52
0.03033,0.12,0.0,0.0582,55.03,False,52
0.03033,0.15,0.0,0.0651,55.6,False,52
0.03033,0.18,0.0,0.0686,56.44,False,52
0.03033,0.2,0.0,0.0712,59.23,False,52
0.03033,0.25,0.0,0.0755,61.25,False,52
0.03033,0.3,0.0,0.0851,64.62,False,52
0.03033,0.35,0.0,0.0885,66.92,False,52
0.03033,0.4,0.0,0.1137,68.21,False,52
0.03033,0.5,0.0,0.1233,70.77,False,52
0.03033,0.7,0.0,0.1189,77.34,False,52
0.032005,0.05,0.0,0.0252,52.15,False,52
0.032005,0.08,0.0,0.0286,52.68,False,52
0.032005,0.1,0.0,0.0286,52.86,False,52
0.032005,0.12,0.0,0.0799,56.44,False,52
0.032005,0.15,0.0,0.092,57.08,False,52
0.032005,0.18,0.0,0.0955,57.98,False,52
0.032005,0.2,0.0,0.0981,60.87,False,52
0.032005,0.25,0.0,0.0981,62.82,False,52
0.032005,0.3,0.0,0.1076,66.43,False,52
0.032005,0.35,0.0,0.1111,68.78,False,52
0.032005,0.4,0.0,0.1372,70.17,False,52
0.032005,0.5,0.0,0.1484,72.87,False,52
0.032005,0.7,0.0,0.1441,79.35,False,52
